Entry_Date,Exit_Date,Regime,Lots,CE_Entry,PE_Entry,Straddle_Entry,CE_Exit,PE_Exit,Straddle_Exit,Gross_PnL,Taxes,Slippage_Cost,Net_PnL,Equity,Reason,Peak,Drawdown_Pct
2025-01-07 14:15:00,2025-01-07 14:45:00,GREEN,6,132.75,111.45,244.32,120.29,119.44,239.73,-1790.89,252.08,94.39,-2042.96,1647426.78,TIME_OUT,1657410.03,0.6
2025-01-07 14:50:00,2025-01-07 15:10:00,YELLOW,3,122.0,120.6,242.72,125.19,114.94,240.13,-505.33,149.58,47.08,-654.91,1646771.87,EOD,1657410.03,0.64
2025-01-08 11:25:00,2025-01-08 11:55:00,GREEN,9,88.8,87.55,176.44,84.36,80.46,164.82,-6798.07,261.4,99.82,-7059.47,1639712.4,TIME_OUT,1657410.03,1.07
2025-01-08 12:10:00,2025-01-08 12:40:00,GREEN,10,76.85,88.2,165.13,93.75,73.71,167.47,1516.9,283.6,108.09,1233.3,1640945.7,TIME_OUT,1657410.03,0.99
2025-01-08 12:50:00,2025-01-08 13:20:00,GREEN,10,90.15,72.75,162.98,78.91,95.8,174.71,7625.25,290.27,109.75,7334.98,1648280.68,TIME_OUT,1657410.03,0.55
2025-01-10 10:20:00,2025-01-10 10:50:00,YELLOW,2,204.1,177.15,381.44,195.15,171.21,366.37,-1959.61,152.18,48.61,-2111.79,1646168.89,TIME_OUT,1657410.03,0.68
2025-01-10 11:50:00,2025-01-10 12:20:00,YELLOW,2,174.5,171.5,346.17,180.91,157.82,338.73,-967.52,143.77,44.52,-1111.29,1645057.61,TIME_OUT,1657410.03,0.75
2025-01-10 12:30:00,2025-01-10 13:00:00,YELLOW,2,186.4,151.6,338.17,189.71,148.38,338.08,-11.46,143.02,43.96,-154.48,1644903.13,TIME_OUT,1657410.03,0.75
2025-01-10 13:10:00,2025-01-10 13:40:00,YELLOW,2,187.65,147.15,334.97,166.27,162.27,328.54,-836.13,140.8,43.13,-976.93,1643926.2,TIME_OUT,1657410.03,0.81
2025-01-10 13:45:00,2025-01-10 14:15:00,YELLOW,2,176.2,154.8,331.17,170.61,166.32,336.93,749.57,142.24,43.43,607.33,1644533.53,TIME_OUT,1657410.03,0.78
2025-01-13 10:15:00,2025-01-13 10:45:00,YELLOW,2,168.7,154.3,323.16,178.41,140.13,318.54,-600.71,137.83,41.71,-738.54,1643794.99,TIME_OUT,1657410.03,0.82
2025-01-13 11:00:00,2025-01-13 11:30:00,YELLOW,2,160.25,150.35,310.76,147.38,146.88,294.25,-2145.33,131.86,39.33,-2277.18,1641517.81,TIME_OUT,1657410.03,0.96
2025-01-13 12:35:00,2025-01-13 13:05:00,YELLOW,2,156.25,124.65,281.04,137.88,142.28,280.16,-114.48,126.66,36.48,-241.14,1641276.67,TIME_OUT,1657410.03,0.97
2025-01-13 14:50:00,2025-01-13 15:10:00,YELLOW,3,148.8,127.25,276.19,144.43,126.29,270.71,-1067.32,162.91,53.32,-1230.23,1640046.44,EOD,1657410.03,1.05
2025-01-14 10:25:00,2025-01-14 10:55:00,GREEN,7,117.3,99.55,216.96,118.94,86.26,205.2,-5351.29,253.89,96.04,-5605.18,1634441.25,TIME_OUT,1657410.03,1.39
2025-01-14 11:35:00,2025-01-14 12:05:00,GREEN,8,123.25,77.3,200.65,102.65,101.3,203.95,1714.8,277.38,105.2,1437.42,1635878.67,TIME_OUT,1657410.03,1.3
2025-01-14 12:35:00,2025-01-14 13:05:00,GREEN,8,123.55,76.4,200.05,119.04,77.31,196.35,-1923.06,270.92,103.06,-2193.98,1633684.69,TIME_OUT,1657410.03,1.43
2025-01-14 13:15:00,2025-01-14 13:45:00,GREEN,8,123.75,72.8,196.65,115.24,76.06,191.3,-2778.87,265.7,100.87,-3044.57,1630640.12,TIME_OUT,1657410.03,1.62
2025-01-14 13:50:00,2025-01-14 14:20:00,GREEN,8,106.9,80.25,187.24,100.65,78.86,179.51,-4021.35,253.07,95.36,-4274.42,1626365.7,TIME_OUT,1657410.03,1.87
2025-01-14 14:30:00,2025-01-14 14:39:00,YELLOW,4,98.85,81.65,180.59,124.99,77.71,202.7,5748.17,158.7,49.83,5589.47,1631955.17,TARGET,1657410.03,1.54
2025-01-14 14:50:00,2025-01-14 15:10:00,GREEN,8,124.1,62.75,186.94,141.08,51.97,193.05,3177.2,264.17,98.8,2913.03,1634868.2,EOD,1657410.03,1.36
2025-01-15 11:50:00,2025-01-15 12:20:00,GREEN,13,53.65,72.55,126.26,80.41,48.28,128.69,2047.03,283.04,107.72,1763.99,1636632.19,TIME_OUT,1657410.03,1.25
2025-01-15 12:25:00,2025-01-15 12:55:00,GREEN,13,76.8,49.7,126.56,59.17,67.62,126.79,188.71,280.64,107.04,-91.93,1636540.26,TIME_OUT,1657410.03,1.26
2025-01-15 13:10:00,2025-01-15 13:13:00,GREEN,14,46.2,69.2,115.46,70.21,69.27,139.48,21860.5,311.0,116.0,21549.49,1658089.76,TARGET,1658089.76,0.0
2025-01-17 10:10:00,2025-01-17 10:40:00,YELLOW,2,199.2,139.0,338.37,196.7,148.83,345.53,930.55,144.57,44.45,785.97,1658875.73,TIME_OUT,1658875.73,0.0
2025-01-17 11:35:00,2025-01-17 12:05:00,YELLOW,2,203.45,163.15,366.78,203.4,178.01,381.41,1901.37,154.17,48.63,1747.2,1660622.93,TIME_OUT,1660622.93,0.0
2025-01-17 13:15:00,2025-01-17 13:45:00,YELLOW,2,205.3,180.95,386.44,185.76,179.36,365.12,-2772.35,152.31,48.85,-2924.66,1657698.27,TIME_OUT,1660622.93,0.18
2025-01-17 14:00:00,2025-01-17 14:30:00,YELLOW,2,189.2,166.45,355.83,201.9,148.13,350.02,-754.38,146.84,45.88,-901.22,1656797.04,TIME_OUT,1660622.93,0.23
2025-01-17 15:00:00,2025-01-17 15:10:00,YELLOW,2,195.1,143.1,338.37,176.91,149.93,326.84,-1499.24,140.71,43.24,-1639.95,1655157.09,EOD,1660622.93,0.33
2025-01-20 12:05:00,2025-01-20 12:35:00,YELLOW,2,151.25,141.0,292.4,149.97,142.88,292.85,59.46,130.16,38.04,-70.7,1655086.39,TIME_OUT,1660622.93,0.33
2025-01-20 12:40:00,2025-01-20 13:10:00,YELLOW,2,153.3,134.1,287.54,160.17,129.69,289.86,300.47,129.17,37.53,171.3,1655257.7,TIME_OUT,1660622.93,0.32
2025-01-20 13:30:00,2025-01-20 14:00:00,YELLOW,2,155.7,131.25,287.09,151.87,138.58,290.45,436.96,129.26,37.54,307.7,1655565.4,TIME_OUT,1660622.93,0.3
2025-01-20 14:10:00,2025-01-20 14:40:00,YELLOW,2,150.9,136.05,287.09,156.72,127.89,284.61,-323.16,128.05,37.16,-451.21,1655114.19,TIME_OUT,1660622.93,0.33
2025-01-20 14:45:00,2025-01-20 15:10:00,YELLOW,2,161.8,124.9,286.84,163.17,119.84,283.01,-498.54,127.7,37.04,-626.24,1654487.95,EOD,1660622.93,0.37
2025-01-21 14:00:00,2025-01-21 14:30:00,YELLOW,2,155.05,128.4,283.59,162.17,115.94,278.11,-712.51,126.44,36.51,-838.95,1653649.0,TIME_OUT,1660622.93,0.42
2025-01-22 13:35:00,2025-01-22 14:05:00,GREEN,10,91.0,71.95,163.03,98.85,58.42,157.27,-3744.1,272.26,104.1,-4016.36,1649632.64,TIME_OUT,1660622.93,0.66
2025-01-24 10:25:00,2025-01-24 10:55:00,YELLOW,2,212.7,172.95,385.84,191.6,168.42,360.02,-3356.98,151.21,48.48,-3508.19,1646124.45,TIME_OUT,1660622.93,0.87
2025-01-24 12:25:00,2025-01-24 12:55:00,YELLOW,2,194.45,145.1,339.72,167.42,174.81,342.23,326.17,144.0,44.33,182.18,1646306.63,TIME_OUT,1660622.93,0.86
2025-01-24 13:50:00,2025-01-24 14:20:00,YELLOW,2,176.55,165.5,342.22,171.71,172.91,344.63,312.85,144.68,44.65,168.17,1646474.8,TIME_OUT,1660622.93,0.85
2025-01-24 14:30:00,2025-01-24 15:00:00,YELLOW,2,176.1,169.35,345.62,174.46,163.37,337.83,-1012.92,143.54,44.42,-1156.46,1645318.34,TIME_OUT,1660622.93,0.92
2025-01-27 13:40:00,2025-01-27 14:10:00,YELLOW,2,157.95,161.2,319.31,147.98,170.56,318.54,-99.96,137.53,41.46,-237.49,1645080.84,TIME_OUT,1660622.93,0.94
2025-01-27 14:15:00,2025-01-27 14:45:00,YELLOW,2,152.9,161.05,314.11,172.81,142.68,315.49,180.08,136.5,40.92,43.57,1645124.42,TIME_OUT,1660622.93,0.93
2025-01-28 12:35:00,2025-01-28 13:05:00,YELLOW,2,156.6,127.5,284.24,142.53,143.98,286.51,294.4,128.22,37.1,166.18,1645290.6,TIME_OUT,1660622.93,0.92
2025-01-28 13:25:00,2025-01-28 13:55:00,YELLOW,3,141.2,138.2,279.54,141.43,133.33,274.76,-931.54,164.55,54.04,-1096.1,1644194.5,TIME_OUT,1660622.93,0.99
2025-01-28 14:00:00,2025-01-28 14:30:00,GREEN,6,145.6,127.1,272.84,150.92,125.24,276.16,1296.95,281.23,107.05,1015.72,1645210.22,TIME_OUT,1660622.93,0.93
2025-01-31 10:35:00,2025-01-31 11:05:00,YELLOW,1,326.95,262.45,589.69,300.75,267.47,568.22,-1396.13,128.54,37.63,-1524.67,1643685.55,TIME_OUT,1660622.93,1.02
2025-01-31 11:20:00,2025-01-31 11:50:00,YELLOW,1,301.3,263.2,564.78,330.58,234.18,564.77,-0.96,127.23,36.71,-128.19,1643557.36,TIME_OUT,1660622.93,1.03
2025-01-31 11:55:00,2025-01-31 12:25:00,YELLOW,1,307.1,245.05,552.43,303.75,237.78,541.53,-708.3,124.35,35.55,-832.66,1642724.7,TIME_OUT,1660622.93,1.08
2025-01-31 13:00:00,2025-01-31 13:30:00,YELLOW,1,292.6,225.7,518.56,278.86,250.77,529.64,719.93,121.82,34.07,598.11,1643322.81,TIME_OUT,1660622.93,1.04
2025-01-31 13:45:00,2025-01-31 14:15:00,YELLOW,1,292.95,234.45,527.66,290.3,237.83,528.14,30.69,122.02,34.31,-91.33,1643231.48,TIME_OUT,1660622.93,1.05
2025-01-31 14:40:00,2025-01-31 15:10:00,YELLOW,1,307.0,219.4,526.66,281.71,216.39,498.1,-1856.55,118.88,33.3,-1975.43,1641256.05,TIME_OUT,1660622.93,1.17
2025-02-01 10:20:00,2025-02-01 10:50:00,YELLOW,1,251.2,207.4,458.83,238.83,215.24,454.07,-309.17,111.72,29.67,-420.89,1640835.15,TIME_OUT,1660622.93,1.19
2025-02-01 11:00:00,2025-02-01 11:30:00,YELLOW,1,251.7,208.6,460.53,248.23,198.3,446.53,-910.23,111.01,29.48,-1021.24,1639813.91,TIME_OUT,1660622.93,1.25
2025-02-01 11:35:00,2025-02-01 12:05:00,GREEN,3,253.8,182.3,436.32,229.19,195.05,424.24,-2355.65,228.93,83.9,-2584.59,1637229.33,TIME_OUT,1660622.93,1.41
2025-02-01 13:20:00,2025-02-01 13:50:00,GREEN,4,204.95,145.5,350.63,172.56,161.57,334.13,-4288.02,239.12,89.02,-4527.13,1632702.19,TIME_OUT,1660622.93,1.68
2025-02-01 14:40:00,2025-02-01 15:10:00,GREEN,5,180.85,134.4,315.41,150.27,147.18,297.45,-5835.84,261.39,99.59,-6097.23,1626604.97,TIME_OUT,1660622.93,2.05
2025-02-03 10:10:00,2025-02-03 10:40:00,GREEN,6,158.8,106.9,265.83,166.52,99.75,266.27,169.24,273.48,103.76,-104.24,1626500.73,TIME_OUT,1660622.93,2.05
2025-02-03 11:25:00,2025-02-03 11:55:00,GREEN,6,142.75,104.7,247.57,123.04,117.14,240.18,-2883.61,253.1,95.11,-3136.71,1623364.01,TIME_OUT,1660622.93,2.24
2025-02-03 12:10:00,2025-02-03 12:40:00,GREEN,7,131.8,105.8,237.72,129.94,109.85,239.78,937.87,284.48,108.63,653.38,1624017.4,TIME_OUT,1660622.93,2.2
2025-02-03 12:45:00,2025-02-03 13:15:00,YELLOW,3,130.55,106.85,237.52,136.98,100.4,237.38,-26.8,148.13,46.3,-174.93,1623842.47,TIME_OUT,1660622.93,2.21
2025-02-03 13:50:00,2025-02-03 14:20:00,GREEN,7,120.45,112.7,233.27,124.54,111.24,235.78,1144.54,280.4,106.71,864.14,1624706.61,TIME_OUT,1660622.93,2.16
2025-02-03 14:25:00,2025-02-03 14:55:00,YELLOW,3,132.05,106.0,238.17,122.84,106.85,229.69,-1654.37,145.82,45.62,-1800.18,1622906.43,TIME_OUT,1660622.93,2.27
2025-02-03 15:00:00,2025-02-03 15:10:00,YELLOW,3,130.6,99.05,229.76,139.93,92.85,232.78,588.65,145.81,45.1,442.84,1623349.28,EOD,1660622.93,2.24
2025-02-05 11:10:00,2025-02-05 11:22:00,YELLOW,5,59.3,95.25,154.63,80.86,94.05,174.91,6592.7,167.24,53.55,6425.46,1629774.74,TARGET,1660622.93,1.86
2025-02-05 11:25:00,2025-02-05 11:55:00,GREEN,10,66.9,85.0,151.98,59.57,89.61,149.18,-1820.37,259.66,97.87,-2080.03,1627694.71,TIME_OUT,1660622.93,1.98
2025-02-05 12:05:00,2025-02-05 12:35:00,GREEN,11,57.1,90.75,147.92,58.47,83.76,142.23,-4071.98,271.29,103.73,-4343.27,1623351.44,TIME_OUT,1660622.93,2.24
2025-02-05 12:40:00,2025-02-05 12:58:00,GREEN,11,60.0,80.6,140.67,75.86,86.36,162.22,15407.21,290.96,108.28,15116.25,1638467.69,TARGET,1660622.93,1.33
2025-02-05 13:00:00,2025-02-05 13:05:00,YELLOW,6,75.9,61.0,136.97,76.81,83.86,160.67,9243.46,178.35,58.04,9065.11,1647532.8,TARGET,1660622.93,0.79
2025-02-05 14:00:00,2025-02-05 14:30:00,GREEN,11,66.95,74.0,141.02,59.72,85.66,145.38,3115.11,271.96,102.39,2843.15,1650375.95,TIME_OUT,1660622.93,0.62
2025-02-05 14:55:00,2025-02-05 15:10:00,YELLOW,5,57.5,93.15,150.73,74.96,81.76,156.72,1948.79,157.09,49.96,1791.7,1652167.65,EOD,1660622.93,0.51
2025-02-06 11:50:00,2025-02-06 12:17:00,GREEN,16,27.65,29.55,57.23,23.89,23.19,47.08,-10558.24,160.16,54.24,-10718.4,1641449.25,STOP_LOSS,1660622.93,1.15
2025-02-07 10:50:00,2025-02-07 11:20:00,YELLOW,2,195.2,141.3,336.67,181.31,140.48,321.79,-1934.3,139.54,42.8,-2073.84,1639375.42,TIME_OUT,1660622.93,1.28
2025-02-07 11:55:00,2025-02-07 12:25:00,GREEN,5,170.35,146.55,317.06,182.46,136.03,318.49,465.47,272.58,103.28,192.9,1639568.32,TIME_OUT,1660622.93,1.27
2025-02-07 13:00:00,2025-02-07 13:30:00,YELLOW,2,172.8,138.15,311.11,165.42,138.28,303.7,-962.96,133.84,39.96,-1096.8,1638471.52,TIME_OUT,1660622.93,1.33
2025-02-07 13:35:00,2025-02-07 14:05:00,YELLOW,2,164.15,139.05,303.35,175.66,134.63,310.29,902.61,134.6,39.89,768.01,1639239.53,TIME_OUT,1660622.93,1.29
2025-02-07 14:55:00,2025-02-07 15:10:00,YELLOW,2,160.3,146.3,306.75,165.47,139.58,305.05,-221.77,133.78,39.77,-355.55,1638883.98,EOD,1660622.93,1.31
2025-02-11 11:00:00,2025-02-11 11:30:00,YELLOW,3,138.25,97.3,235.67,130.43,99.85,230.28,-1049.68,145.71,45.43,-1195.39,1637688.58,TIME_OUT,1660622.93,1.38
2025-02-11 11:35:00,2025-02-11 12:05:00,GREEN,7,128.25,102.65,231.02,127.19,99.2,226.39,-2106.06,273.0,104.06,-2379.05,1635309.53,TIME_OUT,1660622.93,1.52
2025-02-11 12:15:00,2025-02-11 12:45:00,GREEN,7,124.6,102.6,227.31,118.79,102.3,221.09,-2832.01,268.17,102.01,-3100.18,1632209.35,TIME_OUT,1660622.93,1.71
2025-02-12 11:35:00,2025-02-12 11:44:00,YELLOW,4,109.5,88.35,197.95,134.78,90.2,224.99,7030.02,170.58,54.98,6859.44,1639068.79,TARGET,1660622.93,1.3
2025-02-14 10:30:00,2025-02-14 11:00:00,GREEN,4,184.95,158.05,343.17,201.3,160.32,361.62,4796.38,249.34,91.62,4547.04,1643615.83,TIME_OUT,1660622.93,1.02
2025-02-14 11:40:00,2025-02-14 12:10:00,GREEN,4,207.55,154.5,362.23,186.81,171.31,358.12,-1068.65,250.81,93.65,-1319.46,1642296.37,TIME_OUT,1660622.93,1.1
2025-02-14 12:25:00,2025-02-14 12:55:00,GREEN,4,191.65,164.7,356.53,189.26,162.32,351.57,-1288.05,247.23,92.05,-1535.29,1640761.09,TIME_OUT,1660622.93,1.2
2025-02-14 13:15:00,2025-02-14 13:45:00,YELLOW,2,207.0,150.4,357.58,209.45,149.73,359.17,206.91,148.87,46.59,58.04,1640819.13,TIME_OUT,1660622.93,1.19
2025-02-14 13:50:00,2025-02-14 14:20:00,YELLOW,2,202.0,159.5,361.68,200.25,153.47,353.72,-1034.5,148.06,46.5,-1182.56,1639636.57,TIME_OUT,1660622.93,1.26
2025-02-17 11:15:00,2025-02-17 11:45:00,YELLOW,2,192.85,141.05,334.07,193.6,136.23,329.84,-550.15,141.0,43.15,-691.15,1638945.42,TIME_OUT,1660622.93,1.31
2025-02-17 11:50:00,2025-02-17 12:20:00,YELLOW,2,177.7,147.0,324.86,189.86,138.58,328.44,464.54,140.0,42.46,324.53,1639269.95,TIME_OUT,1660622.93,1.29
2025-02-17 12:40:00,2025-02-17 13:10:00,YELLOW,2,192.55,129.7,322.41,181.41,138.73,320.14,-295.27,138.1,41.77,-433.37,1638836.58,TIME_OUT,1660622.93,1.31
2025-02-17 14:20:00,2025-02-17 14:50:00,YELLOW,2,185.5,132.8,318.46,182.96,130.88,313.84,-600.1,136.5,41.1,-736.6,1638099.99,TIME_OUT,1660622.93,1.36
2025-02-18 11:25:00,2025-02-18 11:55:00,YELLOW,3,129.1,141.4,270.64,146.78,119.64,266.42,-822.61,160.94,52.36,-983.55,1637116.44,TIME_OUT,1660622.93,1.42
2025-02-18 12:00:00,2025-02-18 12:30:00,YELLOW,3,135.5,130.75,266.38,127.64,134.18,261.82,-890.0,159.02,51.5,-1049.02,1636067.41,TIME_OUT,1660622.93,1.48
2025-02-18 12:35:00,2025-02-18 13:05:00,YELLOW,3,135.45,124.25,259.83,152.22,108.7,260.92,212.48,157.99,50.77,54.49,1636121.9,TIME_OUT,1660622.93,1.48
2025-02-18 13:10:00,2025-02-18 13:40:00,YELLOW,3,127.65,127.95,255.73,138.83,114.04,252.87,-556.59,155.02,49.59,-711.61,1635410.28,TIME_OUT,1660622.93,1.52
2025-02-18 14:20:00,2025-02-18 14:50:00,GREEN,6,145.8,105.2,251.13,126.74,114.49,241.23,-3859.51,254.57,96.01,-4114.08,1631296.21,TIME_OUT,1660622.93,1.77
2025-02-18 14:55:00,2025-02-18 15:10:00,GREEN,6,124.25,116.0,240.37,123.39,115.34,238.73,-639.42,250.55,93.42,-889.97,1630406.24,EOD,1660622.93,1.82
2025-02-19 10:50:00,2025-02-19 11:20:00,YELLOW,4,111.15,95.05,206.3,111.24,81.96,193.2,-3405.93,158.72,51.94,-3564.65,1626841.58,TIME_OUT,1660622.93,2.03
2025-02-19 12:30:00,2025-02-19 13:00:00,GREEN,8,113.05,74.2,187.34,107.25,78.16,185.41,-1006.91,257.97,96.92,-1264.89,1625576.7,TIME_OUT,1660622.93,2.11
2025-02-19 13:40:00,2025-02-19 14:10:00,YELLOW,4,104.1,76.0,180.19,95.65,79.11,174.76,-1411.14,147.09,46.14,-1558.23,1624018.47,TIME_OUT,1660622.93,2.2
2025-02-21 11:00:00,2025-02-21 11:30:00,YELLOW,2,179.2,151.05,330.42,193.4,137.23,330.63,28.53,140.89,42.97,-112.35,1623906.11,TIME_OUT,1660622.93,2.21
2025-02-21 11:45:00,2025-02-21 12:15:00,YELLOW,2,185.15,133.85,319.16,170.41,139.93,310.34,-1145.92,135.83,40.92,-1281.75,1622624.37,TIME_OUT,1660622.93,2.29
2025-02-21 12:20:00,2025-02-21 12:50:00,YELLOW,2,174.65,135.0,309.8,183.96,123.34,307.3,-326.11,134.48,40.11,-460.59,1622163.78,TIME_OUT,1660622.93,2.32
2025-02-21 12:55:00,2025-02-21 13:25:00,YELLOW,2,168.3,137.0,305.45,157.27,141.68,298.95,-845.29,132.42,39.29,-977.71,1621186.07,TIME_OUT,1660622.93,2.37
2025-02-24 11:20:00,2025-02-24 11:50:00,YELLOW,3,130.6,106.85,237.57,150.92,88.11,239.03,285.03,148.64,46.47,136.39,1621322.46,TIME_OUT,1660622.93,2.37
2025-02-24 11:55:00,2025-02-24 12:25:00,GREEN,7,146.8,89.95,236.87,149.63,86.11,235.73,-517.02,281.33,107.52,-798.34,1620524.11,TIME_OUT,1660622.93,2.41
2025-02-24 12:55:00,2025-02-24 13:25:00,GREEN,7,157.85,77.3,235.27,141.03,87.81,228.84,-2926.58,275.91,105.58,-3202.49,1617321.62,TIME_OUT,1660622.93,2.61
2025-02-24 13:30:00,2025-02-24 13:46:00,GREEN,7,147.3,80.05,227.46,157.07,100.35,257.42,13630.69,294.49,110.31,13336.19,1630657.81,TARGET,1660622.93,1.8
2025-02-24 14:15:00,2025-02-24 14:45:00,GREEN,7,131.3,84.75,216.16,125.04,78.06,203.1,-5942.13,252.16,95.38,-6194.29,1624463.52,TIME_OUT,1660622.93,2.18
2025-02-25 11:10:00,2025-02-25 11:40:00,GREEN,12,83.65,49.55,133.27,85.81,44.03,129.84,-2676.61,269.55,102.61,-2946.16,1621517.36,TIME_OUT,1660622.93,2.35
2025-02-25 11:45:00,2025-02-25 12:13:00,GREEN,12,88.8,41.35,130.22,53.82,55.77,109.6,-16083.52,243.04,93.53,-16326.57,1605190.8,STOP_LOSS,1660622.93,3.34
2025-02-28 10:25:00,2025-02-28 10:55:00,YELLOW,2,161.3,114.35,275.79,168.67,108.05,276.71,120.09,125.55,35.91,-5.46,1605185.33,TIME_OUT,1660622.93,3.34
2025-02-28 11:35:00,2025-02-28 12:05:00,YELLOW,3,168.2,103.5,271.84,177.41,98.4,275.81,775.35,163.99,53.4,611.36,1605796.7,TIME_OUT,1660622.93,3.3
2025-02-28 12:10:00,2025-02-28 12:40:00,YELLOW,2,178.7,96.85,275.69,149.88,124.99,274.86,-107.29,125.16,35.79,-232.45,1605564.25,TIME_OUT,1660622.93,3.32
2025-03-03 12:05:00,2025-03-03 12:35:00,YELLOW,3,131.95,115.05,247.12,150.87,99.0,249.88,536.54,153.11,48.46,383.44,1605947.69,TIME_OUT,1660622.93,3.29
2025-03-03 13:30:00,2025-03-03 14:00:00,YELLOW,3,145.45,97.45,243.02,135.03,102.85,237.88,-1002.39,148.91,46.89,-1151.3,1604796.39,TIME_OUT,1660622.93,3.36
2025-03-03 14:10:00,2025-03-03 14:40:00,YELLOW,3,130.2,103.6,233.92,115.74,115.94,231.68,-435.4,145.95,45.4,-581.34,1604215.05,TIME_OUT,1660622.93,3.4
2025-03-03 14:45:00,2025-03-03 15:10:00,YELLOW,3,122.65,111.4,234.17,151.02,93.9,244.93,2098.29,150.08,46.71,1948.21,1606163.25,EOD,1660622.93,3.28
2025-03-04 10:10:00,2025-03-04 10:40:00,YELLOW,4,108.9,95.65,204.65,111.44,87.16,198.6,-1573.42,160.7,52.42,-1734.12,1604429.14,TIME_OUT,1660622.93,3.38
2025-03-04 10:45:00,2025-03-04 11:15:00,GREEN,8,113.3,84.4,197.8,94.8,106.5,201.3,1820.23,274.32,103.77,1545.92,1605975.05,TIME_OUT,1660622.93,3.29
2025-03-04 11:20:00,2025-03-04 11:25:00,GREEN,8,94.8,99.9,194.8,118.54,100.85,219.39,12788.31,288.36,107.69,12499.95,1618475.0,TARGET,1660622.93,2.54
2025-03-04 11:35:00,2025-03-04 12:05:00,YELLOW,4,92.25,102.2,194.55,100.8,90.25,191.05,-908.13,156.03,50.13,-1064.15,1617410.85,TIME_OUT,1660622.93,2.6
2025-03-04 12:10:00,2025-03-04 12:40:00,GREEN,8,99.5,90.4,189.99,110.94,80.01,190.95,498.95,263.37,99.05,235.58,1617646.43,TIME_OUT,1660622.93,2.59
2025-03-04 12:45:00,2025-03-04 13:15:00,GREEN,8,106.6,82.5,189.19,93.2,89.91,183.11,-3164.8,256.64,96.8,-3421.44,1614224.99,TIME_OUT,1660622.93,2.79
2025-03-04 13:20:00,2025-03-04 13:50:00,YELLOW,4,95.7,86.25,182.04,93.2,86.96,180.16,-489.09,149.6,47.09,-638.69,1613586.3,TIME_OUT,1660622.93,2.83
2025-03-04 13:55:00,2025-03-04 14:25:00,YELLOW,4,99.45,82.95,182.49,86.56,105.0,191.55,2356.37,154.38,48.63,2201.99,1615788.3,TIME_OUT,1660622.93,2.7
2025-03-04 14:40:00,2025-03-04 15:10:00,GREEN,8,86.6,101.1,187.79,86.16,103.75,189.91,1097.8,261.83,98.2,835.97,1616624.27,TIME_OUT,1660622.93,2.65
2025-03-05 11:30:00,2025-03-05 11:39:00,GREEN,10,69.15,85.0,154.23,93.85,88.21,182.06,18090.7,294.5,109.29,17796.2,1634420.46,TARGET,1660622.93,1.58
2025-03-05 12:55:00,2025-03-05 13:25:00,YELLOW,5,84.45,78.2,162.73,77.11,78.61,155.72,-2278.0,158.87,51.75,-2436.87,1631983.59,TIME_OUT,1660622.93,1.72
2025-03-05 13:55:00,2025-03-05 14:01:00,YELLOW,5,59.55,89.7,149.32,86.56,87.61,174.16,8072.43,165.83,52.57,7906.6,1639890.19,TARGET,1660622.93,1.25
2025-03-05 14:25:00,2025-03-05 14:55:00,YELLOW,5,82.2,67.55,149.82,74.36,86.26,160.62,3508.3,158.93,50.45,3349.37,1643239.56,TIME_OUT,1660622.93,1.05
2025-03-07 10:50:00,2025-03-07 11:20:00,YELLOW,2,164.3,134.1,298.55,166.62,126.64,293.25,-688.47,130.71,38.47,-819.18,1642420.38,TIME_OUT,1660622.93,1.1
2025-03-07 11:25:00,2025-03-07 11:55:00,YELLOW,2,160.25,131.55,291.95,163.12,129.44,292.55,79.01,130.06,37.99,-51.06,1642369.33,TIME_OUT,1660622.93,1.1
2025-03-07 12:35:00,2025-03-07 13:05:00,YELLOW,2,158.0,129.0,287.14,150.97,131.13,282.11,-654.5,127.54,37.0,-782.04,1641587.29,TIME_OUT,1660622.93,1.15
2025-03-07 13:10:00,2025-03-07 13:40:00,YELLOW,2,141.5,141.3,282.94,157.32,123.04,280.36,-335.61,126.85,36.61,-462.47,1641124.82,TIME_OUT,1660622.93,1.17
2025-03-07 13:45:00,2025-03-07 14:15:00,YELLOW,2,160.2,121.0,281.34,148.73,128.34,277.06,-556.3,126.05,36.3,-682.34,1640442.48,TIME_OUT,1660622.93,1.22
2025-03-07 14:20:00,2025-03-07 14:50:00,YELLOW,2,159.0,122.45,281.59,146.93,127.99,274.91,-868.17,125.62,36.17,-993.79,1639448.69,TIME_OUT,1660622.93,1.28
2025-03-07 15:00:00,2025-03-07 15:10:00,YELLOW,3,141.6,129.45,271.19,161.07,116.34,277.41,1214.01,164.41,53.49,1049.6,1640498.29,EOD,1660622.93,1.21
2025-03-10 10:25:00,2025-03-10 10:55:00,YELLOW,3,111.2,137.2,248.52,120.79,121.64,242.43,-1188.62,150.96,47.87,-1339.58,1639158.71,TIME_OUT,1660622.93,1.29
2025-03-10 11:00:00,2025-03-10 11:30:00,YELLOW,3,115.9,126.3,242.32,105.2,133.13,238.33,-778.11,148.97,46.86,-927.09,1638231.62,TIME_OUT,1660622.93,1.35
2025-03-10 11:50:00,2025-03-10 12:20:00,YELLOW,3,130.65,108.65,239.42,111.49,125.09,236.58,-553.41,148.1,46.41,-701.51,1637530.12,TIME_OUT,1660622.93,1.39
